,method,n,d,q,p,time
922,Decrypt,20,28,32767,35184372088831,0.002667074000055436
923,Addition,20,28,32767,35184372088831,0.00011216819984838367
924,Multiplication,20,28,32767,35184372088831,1.2677001899995957
925,KeyGen,20,30,32767,35184372088831,1.4585839325998677
926,Encryption,20,30,32767,35184372088831,0.06677341800022987
927,Decrypt,20,30,32767,35184372088831,0.0038205686003493613
928,Addition,20,30,32767,35184372088831,0.00013686879974557088
929,Multiplication,20,30,32767,35184372088831,1.49469313160007
930,KeyGen,20,32,32767,35184372088831,1.6179622442003165
931,Encryption,20,32,32767,35184372088831,0.07168582420054008
932,Decrypt,20,32,32767,35184372088831,0.0033356551997712814
933,Addition,20,32,32767,35184372088831,9.62439997238107e-05
934,Multiplication,20,32,32767,35184372088831,1.6407497972002603
935,KeyGen,22,1,32767,35184372088831,0.050710146400524535
936,Encryption,22,1,32767,35184372088831,0.001672012599738082
937,Decrypt,22,1,32767,35184372088831,0.00010892220016103237
938,Addition,22,1,32767,35184372088831,4.822900009457953e-05
939,Multiplication,22,1,32767,35184372088831,0.04257570179979666
940,KeyGen,22,2,32767,35184372088831,0.07191342160003841
941,Encryption,22,2,32767,35184372088831,0.0024114970001392066
942,Decrypt,22,2,32767,35184372088831,0.00012524640042101964
943,Addition,22,2,32767,35184372088831,4.469899940886535e-05
944,Multiplication,22,2,32767,35184372088831,0.06360412779977195
945,KeyGen,22,4,32767,35184372088831,0.12516885160002858
946,Encryption,22,4,32767,35184372088831,0.00425535679969471
947,Decrypt,22,4,32767,35184372088831,0.000222282199683832
948,Addition,22,4,32767,35184372088831,5.7781000214163215e-05
949,Multiplication,22,4,32767,35184372088831,0.10421948119983426
950,KeyGen,22,6,32767,35184372088831,0.19372095720027574
951,Encryption,22,6,32767,35184372088831,0.006450989799486706
952,Decrypt,22,6,32767,35184372088831,0.0003413646001718007
953,Addition,22,6,32767,35184372088831,5.6611200125189495e-05
954,Multiplication,22,6,32767,35184372088831,0.15904910919998655
955,KeyGen,22,8,32767,35184372088831,0.2637062860005244
956,Encryption,22,8,32767,35184372088831,0.01019662460021209
957,Decrypt,22,8,32767,35184372088831,0.00047756740023032764
958,Addition,22,8,32767,35184372088831,5.982919974485412e-05
959,Multiplication,22,8,32767,35184372088831,0.2303847744005907
960,KeyGen,22,10,32767,35184372088831,0.3599333755999396
961,Encryption,22,10,32767,35184372088831,0.01389324060000945
962,Decrypt,22,10,32767,35184372088831,0.0006948036003450398
963,Addition,22,10,32767,35184372088831,7.520540020777844e-05
964,Multiplication,22,10,32767,35184372088831,0.3385925987997325
965,KeyGen,22,12,32767,35184372088831,0.4631409893998352
966,Encryption,22,12,32767,35184372088831,0.016060872600064613
967,Decrypt,22,12,32767,35184372088831,0.0007466025999747217
968,Addition,22,12,32767,35184372088831,6.782339987694286e-05
969,Multiplication,22,12,32767,35184372088831,0.41380459520005386
970,KeyGen,22,14,32767,35184372088831,0.558944401199551
971,Encryption,22,14,32767,35184372088831,0.021384720200148876
972,Decrypt,22,14,32767,35184372088831,0.000866172799578635
973,Addition,22,14,32767,35184372088831,8.223179975175299e-05
974,Multiplication,22,14,32767,35184372088831,0.5254704869999841
975,KeyGen,22,16,32767,35184372088831,0.6847864429997571
976,Encryption,22,16,32767,35184372088831,0.026097669600130758
977,Decrypt,22,16,32767,35184372088831,0.0011010816000634805
978,Addition,22,16,32767,35184372088831,0.00010514999958104454
979,Multiplication,22,16,32767,35184372088831,0.6412718769999628
980,KeyGen,22,18,32767,35184372088831,0.8394891505995474
981,Encryption,22,18,32767,35184372088831,0.03132194099962362
982,Decrypt,22,18,32767,35184372088831,0.0014280976000009104
983,Addition,22,18,32767,35184372088831,8.216960050049238e-05
984,Multiplication,22,18,32767,35184372088831,0.8123352951995912
985,KeyGen,22,20,32767,35184372088831,1.0048184153994952
986,Encryption,22,20,32767,35184372088831,0.03749647259974154
987,Decrypt,22,20,32767,35184372088831,0.0015930030000163241
988,Addition,22,20,32767,35184372088831,8.298360044136643e-05
989,Multiplication,22,20,32767,35184372088831,0.9591419340002176
990,KeyGen,22,22,32767,35184372088831,1.1764876727997033
991,Encryption,22,22,32767,35184372088831,0.044082417800382245
992,Decrypt,22,22,32767,35184372088831,0.0018746964000456502
993,Addition,22,22,32767,35184372088831,8.893960039131343e-05
994,Multiplication,22,22,32767,35184372088831,1.132120481000311
995,KeyGen,22,24,32767,35184372088831,1.3664392250000674
996,Encryption,22,24,32767,35184372088831,0.052930274800019106
997,Decrypt,22,24,32767,35184372088831,0.002156067799660377
998,Addition,22,24,32767,35184372088831,0.00010128579961019569
999,Multiplication,22,24,32767,35184372088831,1.3039620618001209
1000,KeyGen,22,26,32767,35184372088831,1.5579583144004574
1001,Encryption,22,26,32767,35184372088831,0.06062770499993349
1002,Decrypt,22,26,32767,35184372088831,0.002985346000059508
1003,Addition,22,26,32767,35184372088831,0.0001527209999039769
1004,Multiplication,22,26,32767,35184372088831,1.5843821745998867
1005,KeyGen,22,28,32767,35184372088831,1.8176123336001182
1006,Encryption,22,28,32767,35184372088831,0.07126012540029478
1007,Decrypt,22,28,32767,35184372088831,0.0038213359999645035
1008,Addition,22,28,32767,35184372088831,0.0001496329998190049
1009,Multiplication,22,28,32767,35184372088831,1.6998307136003858
1010,KeyGen,22,30,32767,35184372088831,1.9264961027998653
1011,Encryption,22,30,32767,35184372088831,0.07699856059989543
1012,Decrypt,22,30,32767,35184372088831,0.0033013478001521434
1013,Addition,22,30,32767,35184372088831,0.00010308599958079867
1014,Multiplication,22,30,32767,35184372088831,1.942219212600321
1015,KeyGen,22,32,32767,35184372088831,2.22791495019992
1016,Encryption,22,32,32767,35184372088831,0.09463740920036798
1017,Decrypt,22,32,32767,35184372088831,0.0037501983999391085
1018,Addition,22,32,32767,35184372088831,0.0001195421995362267
1019,Multiplication,22,32,32767,35184372088831,2.1075848460001
1020,KeyGen,24,1,32767,35184372088831,0.06670031519970507
1021,Encryption,24,1,32767,35184372088831,0.0020320992000051772
1022,Decrypt,24,1,32767,35184372088831,0.00014186459957272747
1023,Addition,24,1,32767,35184372088831,4.913899974781089e-05
1024,Multiplication,24,1,32767,35184372088831,0.05410983220062917
1025,KeyGen,24,2,32767,35184372088831,0.09123924460000125
1026,Encryption,24,2,32767,35184372088831,0.002657745200122008
1027,Decrypt,24,2,32767,35184372088831,0.00013926080064265988
1028,Addition,24,2,32767,35184372088831,4.646879970096052e-05
1029,Multiplication,24,2,32767,35184372088831,0.07449030359930475
1030,KeyGen,24,4,32767,35184372088831,0.15446300059993517
1031,Encryption,24,4,32767,35184372088831,0.004663176000030944
1032,Decrypt,24,4,32767,35184372088831,0.00019608579968917185
1033,Addition,24,4,32767,35184372088831,4.9316800141241404e-05
1034,Multiplication,24,4,32767,35184372088831,0.12801902599967435
1035,KeyGen,24,6,32767,35184372088831,0.2523830156002077
1036,Encryption,24,6,32767,35184372088831,0.007724913000129163
1037,Decrypt,24,6,32767,35184372088831,0.00031803020028746686
1038,Addition,24,6,32767,35184372088831,5.7335000019520524e-05
1039,Multiplication,24,6,32767,35184372088831,0.2123455148001085
1040,KeyGen,24,8,32767,35184372088831,0.3525267826000345
1041,Encryption,24,8,32767,35184372088831,0.01080407639965415
1042,Decrypt,24,8,32767,35184372088831,0.00043684440024662765
1043,Addition,24,8,32767,35184372088831,7.769559961161576e-05
1044,Multiplication,24,8,32767,35184372088831,0.292531496599986
1045,KeyGen,24,10,32767,35184372088831,0.45092654140025845
1046,Encryption,24,10,32767,35184372088831,0.015110293399629882
1047,Decrypt,24,10,32767,35184372088831,0.0006729310000082478
1048,Addition,24,10,32767,35184372088831,0.00010150200032512657
1049,Multiplication,24,10,32767,35184372088831,0.4014846845995635
1050,KeyGen,24,12,32767,35184372088831,0.5764808439998887
1051,Encryption,24,12,32767,35184372088831,0.019279183600156104
1052,Decrypt,24,12,32767,35184372088831,0.0007265079999342561
1053,Addition,24,12,32767,35184372088831,6.672339950455352e-05
1054,Multiplication,24,12,32767,35184372088831,0.5207431255999836
1055,KeyGen,24,14,32767,35184372088831,0.7541585774000851
1056,Encryption,24,14,32767,35184372088831,0.0260302757997124
1057,Decrypt,24,14,32767,35184372088831,0.0010460662000696176
1058,Addition,24,14,32767,35184372088831,7.873560025473125e-05
1059,Multiplication,24,14,32767,35184372088831,0.6824049172006198
1060,KeyGen,24,16,32767,35184372088831,0.896636146200035
1061,Encryption,24,16,32767,35184372088831,0.03055803260067478
1062,Decrypt,24,16,32767,35184372088831,0.001360068199574016
1063,Addition,24,16,32767,35184372088831,7.89056000940036e-05
1064,Multiplication,24,16,32767,35184372088831,0.8185479991996545
1065,KeyGen,24,18,32767,35184372088831,1.061561611599609
1066,Encryption,24,18,32767,35184372088831,0.038663990399800244
1067,Decrypt,24,18,32767,35184372088831,0.0015018328005680815
1068,Addition,24,18,32767,35184372088831,8.155960022122599e-05
1069,Multiplication,24,18,32767,35184372088831,1.013787539400073
1070,KeyGen,24,20,32767,35184372088831,1.2827318362004008
1071,Encryption,24,20,32767,35184372088831,0.044561677599995166
1072,Decrypt,24,20,32767,35184372088831,0.0022843258004286325
1073,Addition,24,20,32767,35184372088831,0.00014383480011019855
1074,Multiplication,24,20,32767,35184372088831,1.2347158196003876
1075,KeyGen,24,22,32767,35184372088831,1.4715442592001637
1076,Encryption,24,22,32767,35184372088831,0.05232607200014172
1077,Decrypt,24,22,32767,35184372088831,0.001972154000395676
1078,Addition,24,22,32767,35184372088831,9.575180010870099e-05
1079,Multiplication,24,22,32767,35184372088831,1.4116459020006005
1080,KeyGen,24,24,32767,35184372088831,1.670324176199938
1081,Encryption,24,24,32767,35184372088831,0.062283358800050335
1082,Decrypt,24,24,32767,35184372088831,0.0024641912001243326
1083,Addition,24,24,32767,35184372088831,9.629199994378723e-05
1084,Multiplication,24,24,32767,35184372088831,1.6695836371996848
1085,KeyGen,24,26,32767,35184372088831,1.9964184686003137
1086,Encryption,24,26,32767,35184372088831,0.07057982079932117
1087,Decrypt,24,26,32767,35184372088831,0.0027503068005898966
1088,Addition,24,26,32767,35184372088831,0.00010950799987767823
1089,Multiplication,24,26,32767,35184372088831,1.932039349000115
1090,KeyGen,24,28,32767,35184372088831,2.2169939418003195
1091,Encryption,24,28,32767,35184372088831,0.07836077679967275
1092,Decrypt,24,28,32767,35184372088831,0.003146430199558381
1093,Addition,24,28,32767,35184372088831,0.00011046999934478663
1094,Multiplication,24,28,32767,35184372088831,2.165037742000277
1095,KeyGen,24,30,32767,35184372088831,2.505904847599595
1096,Encryption,24,30,32767,35184372088831,0.09233473899948877
1097,Decrypt,24,30,32767,35184372088831,0.0035584301993367264
1098,Addition,24,30,32767,35184372088831,0.00011242019972996786
1099,Multiplication,24,30,32767,35184372088831,2.465088595200359
1100,KeyGen,24,32,32767,35184372088831,2.8021948834000794
1101,Encryption,24,32,32767,35184372088831,0.102456808599527
1102,Decrypt,24,32,32767,35184372088831,0.004163859599793795
1103,Addition,24,32,32767,35184372088831,0.00017532540005049668
1104,Multiplication,24,32,32767,35184372088831,2.7966044583998153
1105,KeyGen,26,1,32767,35184372088831,0.08340307520047645
1106,Encryption,26,1,32767,35184372088831,0.0021651553994161076
1107,Decrypt,26,1,32767,35184372088831,0.00011752220016205683
1108,Addition,26,1,32767,35184372088831,4.9220999790122734e-05
1109,Multiplication,26,1,32767,35184372088831,0.06797935619979398
1110,KeyGen,26,2,32767,35184372088831,0.11852803500005393
1111,Encryption,26,2,32767,35184372088831,0.0033541741999215447
1112,Decrypt,26,2,32767,35184372088831,0.00016082299989648164
1113,Addition,26,2,32767,35184372088831,5.101100032334216e-05
1114,Multiplication,26,2,32767,35184372088831,0.09632101419992978
1115,KeyGen,26,4,32767,35184372088831,0.20376700300039374
1116,Encryption,26,4,32767,35184372088831,0.005743371800053865
1117,Decrypt,26,4,32767,35184372088831,0.00024088659993140026
1118,Addition,26,4,32767,35184372088831,6.722739999531768e-05
1119,Multiplication,26,4,32767,35184372088831,0.1686640856001759
1120,KeyGen,26,6,32767,35184372088831,0.3042269498000678
1121,Encryption,26,6,32767,35184372088831,0.009168077400681795
1122,Decrypt,26,6,32767,35184372088831,0.00040414780014543796
1123,Addition,26,6,32767,35184372088831,6.650520008406602e-05
1124,Multiplication,26,6,32767,35184372088831,0.25813911000004736
1125,KeyGen,26,8,32767,35184372088831,0.426057146799576
1126,Encryption,26,8,32767,35184372088831,0.013777383400156395
1127,Decrypt,26,8,32767,35184372088831,0.00047263500018743796
1128,Addition,26,8,32767,35184372088831,6.813739964854904e-05
1129,Multiplication,26,8,32767,35184372088831,0.3748544009999023
1130,KeyGen,26,10,32767,35184372088831,0.5730233551999845
1131,Encryption,26,10,32767,35184372088831,0.01758223819997511
1132,Decrypt,26,10,32767,35184372088831,0.0006970634000026621
1133,Addition,26,10,32767,35184372088831,9.670779982116074e-05
1134,Multiplication,26,10,32767,35184372088831,0.5133043420006288
1135,KeyGen,26,12,32767,35184372088831,0.7387362840003334
1136,Encryption,26,12,32767,35184372088831,0.022585511799843517
1137,Decrypt,26,12,32767,35184372088831,0.0008826208002574276
1138,Addition,26,12,32767,35184372088831,7.415540021611377e-05
1139,Multiplication,26,12,32767,35184372088831,0.6458113139997295
1140,KeyGen,26,14,32767,35184372088831,0.8841268742005923
1141,Encryption,26,14,32767,35184372088831,0.02862383100000443
1142,Decrypt,26,14,32767,35184372088831,0.0010730364003393334
1143,Addition,26,14,32767,35184372088831,9.90159998764284e-05
1144,Multiplication,26,14,32767,35184372088831,0.8132871580004576
1145,KeyGen,26,16,32767,35184372088831,1.0760089399998833
1146,Encryption,26,16,32767,35184372088831,0.03475920600030804
1147,Decrypt,26,16,32767,35184372088831,0.001268546199571574
1148,Addition,26,16,32767,35184372088831,8.223760014516301e-05
1149,Multiplication,26,16,32767,35184372088831,1.0337109216001408
1150,KeyGen,26,18,32767,35184372088831,1.3231811830002698
1151,Encryption,26,18,32767,35184372088831,0.0436949121998623
1152,Decrypt,26,18,32767,35184372088831,0.0015826301998458803
1153,Addition,26,18,32767,35184372088831,9.470780059928074e-05
1154,Multiplication,26,18,32767,35184372088831,1.2856175893997714
1155,KeyGen,26,20,32767,35184372088831,1.634297792200232
1156,Encryption,26,20,32767,35184372088831,0.054355347200180405
1157,Decrypt,26,20,32767,35184372088831,0.0019286487993667833
1158,Addition,26,20,32767,35184372088831,9.673780004959553e-05
1159,Multiplication,26,20,32767,35184372088831,1.5175220548000652
1160,KeyGen,26,22,32767,35184372088831,1.8901012738002465
1161,Encryption,26,22,32767,35184372088831,0.06670008200017037
1162,Decrypt,26,22,32767,35184372088831,0.0025710289999551607
1163,Addition,26,22,32767,35184372088831,0.00016144719993462786
1164,Multiplication,26,22,32767,35184372088831,1.7745503883998026
1165,KeyGen,26,24,32767,35184372088831,2.2297357452000144
1166,Encryption,26,24,32767,35184372088831,0.07333020560035948
1167,Decrypt,26,24,32767,35184372088831,0.00253736239974387
1168,Addition,26,24,32767,35184372088831,0.00010719220008468256
1169,Multiplication,26,24,32767,35184372088831,2.09440931019999
1170,KeyGen,26,26,32767,35184372088831,2.514578091000294
1171,Encryption,26,26,32767,35184372088831,0.08151898840005742
1172,Decrypt,26,26,32767,35184372088831,0.0029819608003890607
1173,Addition,26,26,32767,35184372088831,0.00016531319997739046
1174,Multiplication,26,26,32767,35184372088831,2.4250856573999044
1175,KeyGen,26,28,32767,35184372088831,2.818003250199399
1176,Encryption,26,28,32767,35184372088831,0.09968803899973863
1177,Decrypt,26,28,32767,35184372088831,0.003943060999881709
1178,Addition,26,28,32767,35184372088831,0.00012623040020116606
1179,Multiplication,26,28,32767,35184372088831,2.763154948799638
1180,KeyGen,26,30,32767,35184372088831,3.137999976800347
1181,Encryption,26,30,32767,35184372088831,0.10567182520026108
1182,Decrypt,26,30,32767,35184372088831,0.003752705399529077
1183,Addition,26,30,32767,35184372088831,0.00018199140031356366
1184,Multiplication,26,30,32767,35184372088831,3.1693244604000936
1185,KeyGen,26,32,32767,35184372088831,3.315525671800424
1186,Encryption,26,32,32767,35184372088831,0.1098324345999572
1187,Decrypt,26,32,32767,35184372088831,0.004060719200060703
1188,Addition,26,32,32767,35184372088831,0.0001196221994177904
1189,Multiplication,26,32,32767,35184372088831,3.2911821784000495
1190,KeyGen,28,1,32767,35184372088831,0.09973879819954164
1191,Encryption,28,1,32767,35184372088831,0.0024277562006318476
1192,Decrypt,28,1,32767,35184372088831,0.00012839640039601362
1193,Addition,28,1,32767,35184372088831,5.5064999469323086e-05
1194,Multiplication,28,1,32767,35184372088831,0.0827787440000975
1195,KeyGen,28,2,32767,35184372088831,0.13901459180051462
1196,Encryption,28,2,32767,35184372088831,0.00356470159968012
1197,Decrypt,28,2,32767,35184372088831,0.00014682279943372122
1198,Addition,28,2,32767,35184372088831,5.1231000543339175e-05
1199,Multiplication,28,2,32767,35184372088831,0.11280341019955813
1200,KeyGen,28,4,32767,35184372088831,0.24897194360019057
1201,Encryption,28,4,32767,35184372088831,0.006124002399883466
1202,Decrypt,28,4,32767,35184372088831,0.0002924293999967631
1203,Addition,28,4,32767,35184372088831,5.9215199871687216e-05
1204,Multiplication,28,4,32767,35184372088831,0.19056256459953147
1205,KeyGen,28,6,32767,35184372088831,0.35885506000049644
1206,Encryption,28,6,32767,35184372088831,0.009812874400086002
1207,Decrypt,28,6,32767,35184372088831,0.0005072175998066086
1208,Addition,28,6,32767,35184372088831,0.00010054200029117056
1209,Multiplication,28,6,32767,35184372088831,0.31273958400051927
1210,KeyGen,28,8,32767,35184372088831,0.5072227804004796
1211,Encryption,28,8,32767,35184372088831,0.014359564600454178
1212,Decrypt,28,8,32767,35184372088831,0.0005552646005526185
1213,Addition,28,8,32767,35184372088831,6.693520044791512e-05
1214,Multiplication,28,8,32767,35184372088831,0.4425037389999488
1215,KeyGen,28,10,32767,35184372088831,0.6904899524000939
1216,Encryption,28,10,32767,35184372088831,0.019346397199842612
1217,Decrypt,28,10,32767,35184372088831,0.0006546983997395728
1218,Addition,28,10,32767,35184372088831,8.397159981541336e-05
1219,Multiplication,28,10,32767,35184372088831,0.6020262158002879
1220,KeyGen,28,12,32767,35184372088831,0.8669086568006605
1221,Encryption,28,12,32767,35184372088831,0.026365050399908795
1222,Decrypt,28,12,32767,35184372088831,0.0008628703995782417
1223,Addition,28,12,32767,35184372088831,7.700139976805077e-05
1224,Multiplication,28,12,32767,35184372088831,0.8131894493999425
1225,KeyGen,28,14,32767,35184372088831,1.12408773979987
1226,Encryption,28,14,32767,35184372088831,0.03426730819992372
1227,Decrypt,28,14,32767,35184372088831,0.0011955986003158614
1228,Addition,28,14,32767,35184372088831,8.133960000122897e-05
1229,Multiplication,28,14,32767,35184372088831,1.0229063951999706
1230,KeyGen,28,16,32767,35184372088831,1.3820169440004975
1231,Encryption,28,16,32767,35184372088831,0.04231133259963826
1232,Decrypt,28,16,32767,35184372088831,0.0014249550004024059
1233,Addition,28,16,32767,35184372088831,8.732560017961077e-05
1234,Multiplication,28,16,32767,35184372088831,1.2650728191998497
1235,KeyGen,28,18,32767,35184372088831,1.7152944609995757
1236,Encryption,28,18,32767,35184372088831,0.04892431780026527
1237,Decrypt,28,18,32767,35184372088831,0.002005936000205111
1238,Addition,28,18,32767,35184372088831,0.00015828300020075402
1239,Multiplication,28,18,32767,35184372088831,1.5695829894000781
1240,KeyGen,28,20,32767,35184372088831,2.074112870200042
1241,Encryption,28,20,32767,35184372088831,0.0644195752000087
1242,Decrypt,28,20,32767,35184372088831,0.0026720567999291233
1243,Addition,28,20,32767,35184372088831,0.00015954720001900568
1244,Multiplication,28,20,32767,35184372088831,1.8894999457996164
1245,KeyGen,28,22,32767,35184372088831,2.322229688199877
1246,Encryption,28,22,32767,35184372088831,0.06934291599973222
1247,Decrypt,28,22,32767,35184372088831,0.002309321799839381
1248,Addition,28,22,32767,35184372088831,0.00010347800052841194
1249,Multiplication,28,22,32767,35184372088831,2.194368238400057
1250,KeyGen,28,24,32767,35184372088831,2.6445365816005504
1251,Encryption,28,24,32767,35184372088831,0.08035619380025309
1252,Decrypt,28,24,32767,35184372088831,0.0026968610000039916
1253,Addition,28,24,32767,35184372088831,0.00017414739995729177
1254,Multiplication,28,24,32767,35184372088831,2.600319744800072
1255,KeyGen,28,26,32767,35184372088831,3.0076587322000705
1256,Encryption,28,26,32767,35184372088831,0.09149864020000678
1257,Decrypt,28,26,32767,35184372088831,0.0031096967999474146
1258,Addition,28,26,32767,35184372088831,0.00011536020028870552
1259,Multiplication,28,26,32767,35184372088831,2.9364233476000665
1260,KeyGen,28,28,32767,35184372088831,3.5190049568001998
1261,Encryption,28,28,32767,35184372088831,0.1068544676003512
1262,Decrypt,28,28,32767,35184372088831,0.003711800200107973
1263,Addition,28,28,32767,35184372088831,0.00017361720019835048
1264,Multiplication,28,28,32767,35184372088831,3.324558750000142
1265,KeyGen,28,30,32767,35184372088831,3.963655119599571
1266,Encryption,28,30,32767,35184372088831,0.12241990100010298
1267,Decrypt,28,30,32767,35184372088831,0.005276327799947467
1268,Addition,28,30,32767,35184372088831,0.00017247139985556714
1269,Multiplication,28,30,32767,35184372088831,3.95927721199987
1270,KeyGen,28,32,32767,35184372088831,4.465245035800035
1271,Encryption,28,32,32767,35184372088831,0.1345466505998047
1272,Decrypt,28,32,32767,35184372088831,0.004549956000118982
1273,Addition,28,32,32767,35184372088831,0.00013531059958040714
1274,Multiplication,28,32,32767,35184372088831,4.26736899499956
1275,KeyGen,30,1,32767,35184372088831,0.12629987820037059
1276,Encryption,30,1,32767,35184372088831,0.003510352400189731
1277,Decrypt,30,1,32767,35184372088831,0.0001936038002895657
1278,Addition,30,1,32767,35184372088831,8.37676001538057e-05
1279,Multiplication,30,1,32767,35184372088831,0.10766216999982134
1280,KeyGen,30,2,32767,35184372088831,0.1729257110004255
1281,Encryption,30,2,32767,35184372088831,0.004184101200371515
1282,Decrypt,30,2,32767,35184372088831,0.00015454500025953167
1283,Addition,30,2,32767,35184372088831,5.9589200100162996e-05
1284,Multiplication,30,2,32767,35184372088831,0.13835337380005513
1285,KeyGen,30,4,32767,35184372088831,0.2915425017999951
1286,Encryption,30,4,32767,35184372088831,0.007147119000001112
1287,Decrypt,30,4,32767,35184372088831,0.000287211399700027
1288,Addition,30,4,32767,35184372088831,8.162540034390986e-05
1289,Multiplication,30,4,32767,35184372088831,0.23761692300031428
1290,KeyGen,30,6,32767,35184372088831,0.4515585966000799
1291,Encryption,30,6,32767,35184372088831,0.011541872000088915
1292,Decrypt,30,6,32767,35184372088831,0.0004483883996726945
1293,Addition,30,6,32767,35184372088831,6.991120026214048e-05
1294,Multiplication,30,6,32767,35184372088831,0.37836833980036316
1295,KeyGen,30,8,32767,35184372088831,0.6546758871998464
1296,Encryption,30,8,32767,35184372088831,0.016771326799789675
1297,Decrypt,30,8,32767,35184372088831,0.0006173998001031578
1298,Addition,30,8,32767,35184372088831,0.0001054020001902245
1299,Multiplication,30,8,32767,35184372088831,0.5633057665996603
1300,KeyGen,30,10,32767,35184372088831,0.8829785285997787
1301,Encryption,30,10,32767,35184372088831,0.023184263999428367
1302,Decrypt,30,10,32767,35184372088831,0.0007126233998860698
1303,Addition,30,10,32767,35184372088831,7.927339975140057e-05
1304,Multiplication,30,10,32767,35184372088831,0.7756693825998809
1305,KeyGen,30,12,32767,35184372088831,1.0815118123995489
1306,Encryption,30,12,32767,35184372088831,0.034520691999932754
1307,Decrypt,30,12,32767,35184372088831,0.0010807564001879654
1308,Addition,30,12,32767,35184372088831,8.549359990865924e-05
1309,Multiplication,30,12,32767,35184372088831,1.0060457695995866
1310,KeyGen,30,14,32767,35184372088831,1.4007324377998884
1311,Encryption,30,14,32767,35184372088831,0.03866300199952093
1312,Decrypt,30,14,32767,35184372088831,0.0012237850001838523
1313,Addition,30,14,32767,35184372088831,0.00010391399991931394
1314,Multiplication,30,14,32767,35184372088831,1.2685149630000523
1315,KeyGen,30,16,32767,35184372088831,1.6896471066000232
1316,Encryption,30,16,32767,35184372088831,0.046694335599750045
1317,Decrypt,30,16,32767,35184372088831,0.0015523233996646013
1318,Addition,30,16,32767,35184372088831,0.00010960200015688314
1319,Multiplication,30,16,32767,35184372088831,1.5514517440002238
1320,KeyGen,30,18,32767,35184372088831,2.0002149231993824
1321,Encryption,30,18,32767,35184372088831,0.057969782399595715
1322,Decrypt,30,18,32767,35184372088831,0.001984045400604373
1323,Addition,30,18,32767,35184372088831,0.00016779920042608865
1324,Multiplication,30,18,32767,35184372088831,1.906290493599954
1325,KeyGen,30,20,32767,35184372088831,2.424189996399946
1326,Encryption,30,20,32767,35184372088831,0.07445656299969414
1327,Decrypt,30,20,32767,35184372088831,0.0023327020004217046
1328,Addition,30,20,32767,35184372088831,0.00010682400024961681
1329,Multiplication,30,20,32767,35184372088831,2.3608523686001717
1330,KeyGen,30,22,32767,35184372088831,2.8536962163998396
1331,Encryption,30,22,32767,35184372088831,0.08285595720008132
1332,Decrypt,30,22,32767,35184372088831,0.0026494040001125542
1333,Addition,30,22,32767,35184372088831,0.00011105219964520074
1334,Multiplication,30,22,32767,35184372088831,2.743556606399943
1335,KeyGen,30,24,32767,35184372088831,3.281010325600073
1336,Encryption,30,24,32767,35184372088831,0.09875695860027918
1337,Decrypt,30,24,32767,35184372088831,0.003108600600535283
1338,Addition,30,24,32767,35184372088831,0.00011958820032305084
1339,Multiplication,30,24,32767,35184372088831,3.162781685400114
1340,KeyGen,30,26,32767,35184372088831,3.7523640371997318
1341,Encryption,30,26,32767,35184372088831,0.1100425627999357
1342,Decrypt,30,26,32767,35184372088831,0.003884605200437363
1343,Addition,30,26,32767,35184372088831,0.0001772272000380326
1344,Multiplication,30,26,32767,35184372088831,3.6651389542006654
1345,KeyGen,30,28,32767,35184372088831,4.318682455799717
1346,Encryption,30,28,32767,35184372088831,0.12928419300005772
1347,Decrypt,30,28,32767,35184372088831,0.004245698000158882
1348,Addition,30,28,32767,35184372088831,0.00021254399980534798
1349,Multiplication,30,28,32767,35184372088831,4.16817497200027
1350,KeyGen,30,30,32767,35184372088831,4.792585405399587
1351,Encryption,30,30,32767,35184372088831,0.13488175340025918
1352,Decrypt,30,30,32767,35184372088831,0.004390366599545814
1353,Addition,30,30,32767,35184372088831,0.00014087279996601864
1354,Multiplication,30,30,32767,35184372088831,4.482111930799874
1355,KeyGen,30,32,32767,35184372088831,5.100091932200303
1356,Encryption,30,32,32767,35184372088831,0.15676144280005247
1357,Decrypt,30,32,32767,35184372088831,0.0048949261996313
1358,Addition,30,32,32767,35184372088831,0.00015454300009878352
1359,Multiplication,30,32,32767,35184372088831,5.198599090000061
1360,KeyGen,32,1,32767,35184372088831,0.14649361299962038
1361,Encryption,32,1,32767,35184372088831,0.0033404810004867614
1362,Decrypt,32,1,32767,35184372088831,0.00012969659946975297
1363,Addition,32,1,32767,35184372088831,5.7466999714961274e-05
1364,Multiplication,32,1,32767,35184372088831,0.1177755641998374
1365,KeyGen,32,2,32767,35184372088831,0.20549968420018558
1366,Encryption,32,2,32767,35184372088831,0.004642199400404934
1367,Decrypt,32,2,32767,35184372088831,0.00017784319934435188
1368,Addition,32,2,32767,35184372088831,7.33971995941829e-05
1369,Multiplication,32,2,32767,35184372088831,0.1673209532003966
1370,KeyGen,32,4,32767,35184372088831,0.36218310699987344
1371,Encryption,32,4,32767,35184372088831,0.00816747779972502
1372,Decrypt,32,4,32767,35184372088831,0.0002626509995025117
1373,Addition,32,4,32767,35184372088831,6.393119983840733e-05
1374,Multiplication,32,4,32767,35184372088831,0.2929340706003131
1375,KeyGen,32,6,32767,35184372088831,0.5647773944001528
1376,Encryption,32,6,32767,35184372088831,0.013066594200063264
1377,Decrypt,32,6,32767,35184372088831,0.00045605060004163536
